product_id,sku,referencia,nombre,marca,precio_normal,precio_actual,descuento_pct,stock_catalogo,cantidad_stock_catalogo,despacho_comuna,retiro_comuna,cobertura_vtex,region_id_vtex,region,comuna,codigo_postal,categoria_1,categoria_2,categoria_3,condicion_venta,principio_activo,bioequivalente,url,imagen,capturado_en
879,879,CH5625,Pastillero pequeño 7 días  1 unidad,Diber,1600,1600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,PASTILLERO 7 DIAS,,https://www.drsimi.cl/total-care-pastillero-7-dias-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156293/CH5625-1.jpg?v=637964772994400000,2026-07-22T15:48:19-04:00
879,879,CH5625,Pastillero pequeño 7 días  1 unidad,Diber,1600,1600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,PASTILLERO 7 DIAS,,https://www.drsimi.cl/total-care-pastillero-7-dias-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156293/CH5625-1.jpg?v=637964772994400000,2026-07-22T15:48:19-04:00
879,879,CH5625,Pastillero pequeño 7 días  1 unidad,Diber,1600,1600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,PASTILLERO 7 DIAS,,https://www.drsimi.cl/total-care-pastillero-7-dias-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156293/CH5625-1.jpg?v=637964772994400000,2026-07-22T15:48:19-04:00
873,873,CH5528,Cloruro de magnesio 1 polvo sobre 33 g,EXTREMO SUR,800,800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,CLORURO MAGNESIO,,https://www.drsimi.cl/extremo-sur-cloruro-de-magnesio-polvo-1-sobre-33-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156239/CH5528-1.jpg?v=637964772803570000,2026-07-22T15:48:19-04:00
873,873,CH5528,Cloruro de magnesio 1 polvo sobre 33 g,EXTREMO SUR,800,800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,CLORURO MAGNESIO,,https://www.drsimi.cl/extremo-sur-cloruro-de-magnesio-polvo-1-sobre-33-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156239/CH5528-1.jpg?v=637964772803570000,2026-07-22T15:48:19-04:00
873,873,CH5528,Cloruro de magnesio 1 polvo sobre 33 g,EXTREMO SUR,800,800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,CLORURO MAGNESIO,,https://www.drsimi.cl/extremo-sur-cloruro-de-magnesio-polvo-1-sobre-33-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156239/CH5528-1.jpg?v=637964772803570000,2026-07-22T15:48:19-04:00
868,868,CH6017,Mascarillas quirurgicas de triple pliegue descartables 50 unidades,DEYSA CARE,5800,5800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,MASCARILLA,,https://www.drsimi.cl/mascarilla-de-3-pliegues-descartable-bolsa-50-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156665/CH6017-1.jpg?v=637964774318300000,2026-07-22T15:48:19-04:00
868,868,CH6017,Mascarillas quirurgicas de triple pliegue descartables 50 unidades,DEYSA CARE,5800,5800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,MASCARILLA,,https://www.drsimi.cl/mascarilla-de-3-pliegues-descartable-bolsa-50-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156665/CH6017-1.jpg?v=637964774318300000,2026-07-22T15:48:19-04:00
868,868,CH6017,Mascarillas quirurgicas de triple pliegue descartables 50 unidades,DEYSA CARE,5800,5800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,MASCARILLA,,https://www.drsimi.cl/mascarilla-de-3-pliegues-descartable-bolsa-50-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156665/CH6017-1.jpg?v=637964774318300000,2026-07-22T15:48:19-04:00
849,849,CH5888,Cera depilatoria manteca de karité perlas 100 g,MILLEFIORI,2200,2200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Belleza,Depilación,,VENTA DIRECTA,CERA DEPILATORIA NATURAL,,https://www.drsimi.cl/millefiori-cera-depilatoria-natural-en-perlas-bolsa-100-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156521/CH5888-1.jpg?v=637964773813030000,2026-07-22T15:48:19-04:00
849,849,CH5888,Cera depilatoria manteca de karité perlas 100 g,MILLEFIORI,2200,2200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Belleza,Depilación,,VENTA DIRECTA,CERA DEPILATORIA NATURAL,,https://www.drsimi.cl/millefiori-cera-depilatoria-natural-en-perlas-bolsa-100-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156521/CH5888-1.jpg?v=637964773813030000,2026-07-22T15:48:19-04:00
849,849,CH5888,Cera depilatoria manteca de karité perlas 100 g,MILLEFIORI,2200,2200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Belleza,Depilación,,VENTA DIRECTA,CERA DEPILATORIA NATURAL,,https://www.drsimi.cl/millefiori-cera-depilatoria-natural-en-perlas-bolsa-100-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156521/CH5888-1.jpg?v=637964773813030000,2026-07-22T15:48:19-04:00
842,842,CH5003,Care Up protector diario 20 unidades,FRESH UP,960,960,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,PROTECTOR DIARIO,,https://www.drsimi.cl/care-up-protector-diario-20-piezas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157485/CH5003-2.jpg?v=638664951408330000,2026-07-22T15:48:19-04:00
842,842,CH5003,Care Up protector diario 20 unidades,FRESH UP,960,960,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,PROTECTOR DIARIO,,https://www.drsimi.cl/care-up-protector-diario-20-piezas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157485/CH5003-2.jpg?v=638664951408330000,2026-07-22T15:48:19-04:00
842,842,CH5003,Care Up protector diario 20 unidades,FRESH UP,960,960,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,PROTECTOR DIARIO,,https://www.drsimi.cl/care-up-protector-diario-20-piezas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157485/CH5003-2.jpg?v=638664951408330000,2026-07-22T15:48:19-04:00
838,838,CH7419,Bubu absorbentes de leche 30 unidades,BUBU,3880,3880,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Bebé y Mamá,Alimentación y Lactancia,,VENTA DIRECTA,PROTECTORES MAMARIOS DESCARTABLE,,https://www.drsimi.cl/bubu-protectores-mamarios-descartables-30-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159534/BUBU-CH7419-1.jpg?v=639098741069970000,2026-07-22T15:48:19-04:00
838,838,CH7419,Bubu absorbentes de leche 30 unidades,BUBU,3880,3880,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Bebé y Mamá,Alimentación y Lactancia,,VENTA DIRECTA,PROTECTORES MAMARIOS DESCARTABLE,,https://www.drsimi.cl/bubu-protectores-mamarios-descartables-30-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159534/BUBU-CH7419-1.jpg?v=639098741069970000,2026-07-22T15:48:19-04:00
838,838,CH7419,Bubu absorbentes de leche 30 unidades,BUBU,3880,3880,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Bebé y Mamá,Alimentación y Lactancia,,VENTA DIRECTA,PROTECTORES MAMARIOS DESCARTABLE,,https://www.drsimi.cl/bubu-protectores-mamarios-descartables-30-unidades/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159534/BUBU-CH7419-1.jpg?v=639098741069970000,2026-07-22T15:48:19-04:00
833,833,CH5624,Cortaúñas cromado grande,TOTAL BEAUTY,2600,2600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Higiene Personal,,VENTA DIRECTA,CORTADOR UÑAS CROMADO GRANDE,,https://www.drsimi.cl/beauty-cortador-u-as-cromado-grande-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156292/CH5624-1.jpg?v=637964772991100000,2026-07-22T15:48:19-04:00
833,833,CH5624,Cortaúñas cromado grande,TOTAL BEAUTY,2600,2600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Higiene Personal,,VENTA DIRECTA,CORTADOR UÑAS CROMADO GRANDE,,https://www.drsimi.cl/beauty-cortador-u-as-cromado-grande-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156292/CH5624-1.jpg?v=637964772991100000,2026-07-22T15:48:19-04:00
833,833,CH5624,Cortaúñas cromado grande,TOTAL BEAUTY,2600,2600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Higiene Personal,,VENTA DIRECTA,CORTADOR UÑAS CROMADO GRANDE,,https://www.drsimi.cl/beauty-cortador-u-as-cromado-grande-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156292/CH5624-1.jpg?v=637964772991100000,2026-07-22T15:48:19-04:00
831,831,CH5959,Care up toallitas húmedas antibacteriales 10 unidades,CARE UP,920,920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,TOALLITAS HUMEDAS,,https://www.drsimi.cl/care-up-clean-toallitas-humedas-antisepticas-10-unidades-hipoalergenicas-extra-suaves/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159331/Toallas-Care-Up-CH6206-1.jpg?v=639074524483170000,2026-07-22T15:48:19-04:00
831,831,CH5959,Care up toallitas húmedas antibacteriales 10 unidades,CARE UP,920,920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,TOALLITAS HUMEDAS,,https://www.drsimi.cl/care-up-clean-toallitas-humedas-antisepticas-10-unidades-hipoalergenicas-extra-suaves/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159331/Toallas-Care-Up-CH6206-1.jpg?v=639074524483170000,2026-07-22T15:48:19-04:00
831,831,CH5959,Care up toallitas húmedas antibacteriales 10 unidades,CARE UP,920,920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,TOALLITAS HUMEDAS,,https://www.drsimi.cl/care-up-clean-toallitas-humedas-antisepticas-10-unidades-hipoalergenicas-extra-suaves/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159331/Toallas-Care-Up-CH6206-1.jpg?v=639074524483170000,2026-07-22T15:48:19-04:00
829,829,CH5808,Bentley copa menstrual talla S,PRATER,10600,10600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,COPA MENSTRUAL REUTILIZABLE,,https://www.drsimi.cl/copa-menstrual-reutilizable-s-unidad/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159316/Copa-Talla-1-CH5808-1.jpg?v=639074524482700000,2026-07-22T15:48:19-04:00
829,829,CH5808,Bentley copa menstrual talla S,PRATER,10600,10600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,COPA MENSTRUAL REUTILIZABLE,,https://www.drsimi.cl/copa-menstrual-reutilizable-s-unidad/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159316/Copa-Talla-1-CH5808-1.jpg?v=639074524482700000,2026-07-22T15:48:19-04:00
829,829,CH5808,Bentley copa menstrual talla S,PRATER,10600,10600,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Cuidado de la Mujer,,VENTA DIRECTA,COPA MENSTRUAL REUTILIZABLE,,https://www.drsimi.cl/copa-menstrual-reutilizable-s-unidad/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159316/Copa-Talla-1-CH5808-1.jpg?v=639074524482700000,2026-07-22T15:48:19-04:00
828,828,CH5176,Gel higienizante para manos alcohol gel 70° con aloe vera 70° 60 mL,COLORBEL,1320,1320,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,ALCOHOL 70°,,https://www.drsimi.cl/alcohol-gel-70-con-aloe-vera-60-ml/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156074/CH5176-1.jpg?v=637964772208200000,2026-07-22T15:48:19-04:00
828,828,CH5176,Gel higienizante para manos alcohol gel 70° con aloe vera 70° 60 mL,COLORBEL,1320,1320,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,ALCOHOL 70°,,https://www.drsimi.cl/alcohol-gel-70-con-aloe-vera-60-ml/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156074/CH5176-1.jpg?v=637964772208200000,2026-07-22T15:48:19-04:00
828,828,CH5176,Gel higienizante para manos alcohol gel 70° con aloe vera 70° 60 mL,COLORBEL,1320,1320,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Primeros Auxilios,Alcoholes y Desinfectantes,VENTA DIRECTA,ALCOHOL 70°,,https://www.drsimi.cl/alcohol-gel-70-con-aloe-vera-60-ml/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156074/CH5176-1.jpg?v=637964772208200000,2026-07-22T15:48:19-04:00
823,823,946,Cepillo dental kids,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL INFANTIL,,https://www.drsimi.cl/trident-children-cepillo-dental-infantil-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160917/946-01.jpg?v=639168895973730000,2026-07-22T15:48:19-04:00
823,823,946,Cepillo dental kids,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL INFANTIL,,https://www.drsimi.cl/trident-children-cepillo-dental-infantil-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160917/946-01.jpg?v=639168895973730000,2026-07-22T15:48:19-04:00
823,823,946,Cepillo dental kids,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL INFANTIL,,https://www.drsimi.cl/trident-children-cepillo-dental-infantil-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160917/946-01.jpg?v=639168895973730000,2026-07-22T15:48:19-04:00
822,822,945,Cepillo dental wave type,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL ADULTO,,https://www.drsimi.cl/trident-cepillo-dental-adulto-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160915/945-01.jpg?v=639168895641270000,2026-07-22T15:48:19-04:00
822,822,945,Cepillo dental wave type,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL ADULTO,,https://www.drsimi.cl/trident-cepillo-dental-adulto-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160915/945-01.jpg?v=639168895641270000,2026-07-22T15:48:19-04:00
822,822,945,Cepillo dental wave type,TRIDENT,840,840,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Higiene Bucal,,VENTA DIRECTA,CEPILLO DENTAL ADULTO,,https://www.drsimi.cl/trident-cepillo-dental-adulto-1-pieza/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160915/945-01.jpg?v=639168895641270000,2026-07-22T15:48:19-04:00
811,811,CH5386,Guantes de vinilo talla M 100 unidades,Foods ltda,7200,7200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,GUANTES DESECHABLES,,https://www.drsimi.cl/guantes-desechables-talla-m-ch5386/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158046/FOTOS-WEB-ECOMMERCE_0025_CH5386-1.png?v=638664947706430000,2026-07-22T15:48:19-04:00
811,811,CH5386,Guantes de vinilo talla M 100 unidades,Foods ltda,7200,7200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,GUANTES DESECHABLES,,https://www.drsimi.cl/guantes-desechables-talla-m-ch5386/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158046/FOTOS-WEB-ECOMMERCE_0025_CH5386-1.png?v=638664947706430000,2026-07-22T15:48:19-04:00
811,811,CH5386,Guantes de vinilo talla M 100 unidades,Foods ltda,7200,7200,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Cuidado Personal,Primeros Auxilios,Accesorios,VENTA DIRECTA,GUANTES DESECHABLES,,https://www.drsimi.cl/guantes-desechables-talla-m-ch5386/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158046/FOTOS-WEB-ECOMMERCE_0025_CH5386-1.png?v=638664947706430000,2026-07-22T15:48:19-04:00
795,795,CH7221,Ketoprofeno T.U. 200 mg 10 comprimidos con recubrimiento entérico de liberación prolongada,MILAB,2400,2400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,KETOPROFENO,SI,https://www.drsimi.cl/ketoprofeno-t-u-200-mg-10-comprimidos-con-recubrimiento-enterico-de-liberacion-prolongada/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160374/CH7221-01.jpg?v=639041050266030000,2026-07-22T15:48:19-04:00
795,795,CH7221,Ketoprofeno T.U. 200 mg 10 comprimidos con recubrimiento entérico de liberación prolongada,MILAB,2400,2400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,KETOPROFENO,SI,https://www.drsimi.cl/ketoprofeno-t-u-200-mg-10-comprimidos-con-recubrimiento-enterico-de-liberacion-prolongada/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160374/CH7221-01.jpg?v=639041050266030000,2026-07-22T15:48:19-04:00
795,795,CH7221,Ketoprofeno T.U. 200 mg 10 comprimidos con recubrimiento entérico de liberación prolongada,MILAB,2400,2400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,KETOPROFENO,SI,https://www.drsimi.cl/ketoprofeno-t-u-200-mg-10-comprimidos-con-recubrimiento-enterico-de-liberacion-prolongada/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160374/CH7221-01.jpg?v=639041050266030000,2026-07-22T15:48:19-04:00
792,792,BE0119,"Tramadol 37,5 mg paracetamol 325 mg 30 comprimidos recubiertos",SEVEN PHARMA,6920,6920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Analgesico,RECETA RETENIDA,TRAMADOL / PARACETAMOL,SI,https://www.drsimi.cl/tramadol-paracetamol-be0119/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160714/BE0119-1-SEVEN-PHARMA.jpg?v=639159246416730000,2026-07-22T15:48:19-04:00
792,792,BE0119,"Tramadol 37,5 mg paracetamol 325 mg 30 comprimidos recubiertos",SEVEN PHARMA,6920,6920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Analgesico,RECETA RETENIDA,TRAMADOL / PARACETAMOL,SI,https://www.drsimi.cl/tramadol-paracetamol-be0119/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160714/BE0119-1-SEVEN-PHARMA.jpg?v=639159246416730000,2026-07-22T15:48:19-04:00
792,792,BE0119,"Tramadol 37,5 mg paracetamol 325 mg 30 comprimidos recubiertos",SEVEN PHARMA,6920,6920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Analgesico,RECETA RETENIDA,TRAMADOL / PARACETAMOL,SI,https://www.drsimi.cl/tramadol-paracetamol-be0119/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160714/BE0119-1-SEVEN-PHARMA.jpg?v=639159246416730000,2026-07-22T15:48:19-04:00
790,790,CH7194,Foille benzocaína 2 % alcohol benzílico 4 % ungüento tópico 100 g,SYNTHON,4920,4920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Piel y Uso Externo,Quemadura y Picazon,VENTA DIRECTA,BENZOCAÍNA 2 GR / ALCOHOL BENCÍLICO 4 GR,NO,https://www.drsimi.cl/foille-unguento-topico-28-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156721/CH7194-1.jpg?v=637964774517700000,2026-07-22T15:48:19-04:00
790,790,CH7194,Foille benzocaína 2 % alcohol benzílico 4 % ungüento tópico 100 g,SYNTHON,4920,4920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Piel y Uso Externo,Quemadura y Picazon,VENTA DIRECTA,BENZOCAÍNA 2 GR / ALCOHOL BENCÍLICO 4 GR,NO,https://www.drsimi.cl/foille-unguento-topico-28-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156721/CH7194-1.jpg?v=637964774517700000,2026-07-22T15:48:19-04:00
790,790,CH7194,Foille benzocaína 2 % alcohol benzílico 4 % ungüento tópico 100 g,SYNTHON,4920,4920,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Piel y Uso Externo,Quemadura y Picazon,VENTA DIRECTA,BENZOCAÍNA 2 GR / ALCOHOL BENCÍLICO 4 GR,NO,https://www.drsimi.cl/foille-unguento-topico-28-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156721/CH7194-1.jpg?v=637964774517700000,2026-07-22T15:48:19-04:00
789,789,CH5617,DoloMerpal 20 cápsulas con microgránulos,PRATER,11800,11800,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,DICLOFENACO 50 MG / (B6) CIANOCOBALAMINA 1 MG / (B1) PIRIDOXINA 50 MG / (B12) TIAMINA 50 MG,NO,https://www.drsimi.cl/dolomerpal-20-capsulas-con-microgranulos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156282/CH5617-1.jpg?v=637964772955770000,2026-07-22T15:48:19-04:00
789,789,CH5617,DoloMerpal 20 cápsulas con microgránulos,PRATER,11800,11800,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,DICLOFENACO 50 MG / (B6) CIANOCOBALAMINA 1 MG / (B1) PIRIDOXINA 50 MG / (B12) TIAMINA 50 MG,NO,https://www.drsimi.cl/dolomerpal-20-capsulas-con-microgranulos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156282/CH5617-1.jpg?v=637964772955770000,2026-07-22T15:48:19-04:00
789,789,CH5617,DoloMerpal 20 cápsulas con microgránulos,PRATER,11800,11800,,True,100,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Antiinflamatorio,RECETA MÉDICA,DICLOFENACO 50 MG / (B6) CIANOCOBALAMINA 1 MG / (B1) PIRIDOXINA 50 MG / (B12) TIAMINA 50 MG,NO,https://www.drsimi.cl/dolomerpal-20-capsulas-con-microgranulos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156282/CH5617-1.jpg?v=637964772955770000,2026-07-22T15:48:19-04:00
