sku,nombre,marca,precio_normal,precio_internet,precio_sbpay,precio_fonasa,descuento_internet_pct,url,imagen,categoria_1,categoria_2,categoria_3,tipo_venta,requiere_receta,bioequivalente,retiro_tienda,despacho_domicilio,stock_global,disponible_comuna,region,comuna,capturado_en
584879,Agua Micelar AntiImperfecciones Express Aclara Garnier 400ml,Garnier,7399,5179,4439,,30,https://salcobrand.cl/products/agua-micelar-antiimperfecciones-express-aclara-garnier-400ml?default_sku=584879,https://static.salcobrand.cl/spree/products/94714/small/584879-1.jpg?1688502553,Belleza,Belleza > Skincare,Belleza > Skincare > Limpieza,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
584879,Agua Micelar AntiImperfecciones Express Aclara Garnier 400ml,Garnier,7399,5179,4439,,30,https://salcobrand.cl/products/agua-micelar-antiimperfecciones-express-aclara-garnier-400ml?default_sku=584879,https://static.salcobrand.cl/spree/products/94714/small/584879-1.jpg?1688502553,Belleza,Belleza > Skincare,Belleza > Skincare > Limpieza,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
584879,Agua Micelar AntiImperfecciones Express Aclara Garnier 400ml,Garnier,7399,5179,4439,,30,https://salcobrand.cl/products/agua-micelar-antiimperfecciones-express-aclara-garnier-400ml?default_sku=584879,https://static.salcobrand.cl/spree/products/94714/small/584879-1.jpg?1688502553,Belleza,Belleza > Skincare,Belleza > Skincare > Limpieza,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
592511,Dove Crema de Tratamiento Hidratación + Hialurónico 300g,Dove,4499,3149,2699,,30,https://salcobrand.cl/products/dove-crema-de-tratamiento-hidratacion-hialuronico-300g?default_sku=592511,https://static.salcobrand.cl/spree/products/193114/small/592511_-_1.jpg?1781709917,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Tratamiento,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
592511,Dove Crema de Tratamiento Hidratación + Hialurónico 300g,Dove,4499,3149,2699,,30,https://salcobrand.cl/products/dove-crema-de-tratamiento-hidratacion-hialuronico-300g?default_sku=592511,https://static.salcobrand.cl/spree/products/193114/small/592511_-_1.jpg?1781709917,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Tratamiento,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
592511,Dove Crema de Tratamiento Hidratación + Hialurónico 300g,Dove,4499,3149,2699,,30,https://salcobrand.cl/products/dove-crema-de-tratamiento-hidratacion-hialuronico-300g?default_sku=592511,https://static.salcobrand.cl/spree/products/193114/small/592511_-_1.jpg?1781709917,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Tratamiento,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
578273,Shampoo Bio Renew Argan Oil Of Morocco 865ml,Herbal Essences,10999,10999,,,,https://salcobrand.cl/products/shampoo-bio-renew-argan-oil-of-morocco-865ml?default_sku=578273,https://static.salcobrand.cl/spree/products/97273/small/578273_1.jpg?1692814034,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
578273,Shampoo Bio Renew Argan Oil Of Morocco 865ml,Herbal Essences,10999,10999,,,,https://salcobrand.cl/products/shampoo-bio-renew-argan-oil-of-morocco-865ml?default_sku=578273,https://static.salcobrand.cl/spree/products/97273/small/578273_1.jpg?1692814034,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
578273,Shampoo Bio Renew Argan Oil Of Morocco 865ml,Herbal Essences,10999,10999,,,,https://salcobrand.cl/products/shampoo-bio-renew-argan-oil-of-morocco-865ml?default_sku=578273,https://static.salcobrand.cl/spree/products/97273/small/578273_1.jpg?1692814034,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
240037,Eucerin Protector Solar facial Fhotoaging Control Tinted Tono Medio FPS50+ 50ml,Eucerin,23999,16799,14399,,30,https://salcobrand.cl/products/protector-solar-cc-cream-fps50?default_sku=240037,https://static.salcobrand.cl/spree/products/95825/small/240037-1.jpg?1690845716,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
240037,Eucerin Protector Solar facial Fhotoaging Control Tinted Tono Medio FPS50+ 50ml,Eucerin,23999,16799,14399,,30,https://salcobrand.cl/products/protector-solar-cc-cream-fps50?default_sku=240037,https://static.salcobrand.cl/spree/products/95825/small/240037-1.jpg?1690845716,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
240037,Eucerin Protector Solar facial Fhotoaging Control Tinted Tono Medio FPS50+ 50ml,Eucerin,23999,16799,14399,,30,https://salcobrand.cl/products/protector-solar-cc-cream-fps50?default_sku=240037,https://static.salcobrand.cl/spree/products/95825/small/240037-1.jpg?1690845716,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5970060,Protector Solar Capital Soleil Toque Seco FPS 50+,Vichy,24699,24699,,,,https://salcobrand.cl/products/emulsion-toque-seco-ideal-soleil-fps50-50-ml?default_sku=5970060,https://static.salcobrand.cl/spree/products/104504/small/5970060_1.png?1704401371,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5970060,Protector Solar Capital Soleil Toque Seco FPS 50+,Vichy,24699,24699,,,,https://salcobrand.cl/products/emulsion-toque-seco-ideal-soleil-fps50-50-ml?default_sku=5970060,https://static.salcobrand.cl/spree/products/104504/small/5970060_1.png?1704401371,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5970060,Protector Solar Capital Soleil Toque Seco FPS 50+,Vichy,24699,24699,,,,https://salcobrand.cl/products/emulsion-toque-seco-ideal-soleil-fps50-50-ml?default_sku=5970060,https://static.salcobrand.cl/spree/products/104504/small/5970060_1.png?1704401371,Dermocoaching,Dermocoaching > Protección Solar,Dermocoaching > Protección Solar > Rostro,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
587401,Desodorante Invisible Resist 72H 50ml,Vichy,17999,17999,,,,https://salcobrand.cl/products/desodorante-invisible-resist-72h-50ml?default_sku=587401,https://static.salcobrand.cl/spree/products/111951/small/587401.jpg?1715705795,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Vichy,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
587401,Desodorante Invisible Resist 72H 50ml,Vichy,17999,17999,,,,https://salcobrand.cl/products/desodorante-invisible-resist-72h-50ml?default_sku=587401,https://static.salcobrand.cl/spree/products/111951/small/587401.jpg?1715705795,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Vichy,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
587401,Desodorante Invisible Resist 72H 50ml,Vichy,17999,17999,,,,https://salcobrand.cl/products/desodorante-invisible-resist-72h-50ml?default_sku=587401,https://static.salcobrand.cl/spree/products/111951/small/587401.jpg?1715705795,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Vichy,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
586894,Solar Ultra Fluid Ultra Mat SPF50 50ml,Eau Thermale Avène,22999,14949,,,35,https://salcobrand.cl/products/solar-ultra-fluid-ultra-mat-spf50-50ml?default_sku=586894,https://static.salcobrand.cl/spree/products/109285/small/586894_1.jpg?1713281248,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
586894,Solar Ultra Fluid Ultra Mat SPF50 50ml,Eau Thermale Avène,22999,14949,,,35,https://salcobrand.cl/products/solar-ultra-fluid-ultra-mat-spf50-50ml?default_sku=586894,https://static.salcobrand.cl/spree/products/109285/small/586894_1.jpg?1713281248,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
586894,Solar Ultra Fluid Ultra Mat SPF50 50ml,Eau Thermale Avène,22999,14949,,,35,https://salcobrand.cl/products/solar-ultra-fluid-ultra-mat-spf50-50ml?default_sku=586894,https://static.salcobrand.cl/spree/products/109285/small/586894_1.jpg?1713281248,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
585359,Alula Gold Comfort 3 800g (1 a 3 años),Alula,28999,21749,18849,,25,https://salcobrand.cl/products/alula-gold-comfort-3-800g-1-a-3-anos?default_sku=585359,https://static.salcobrand.cl/spree/products/170120/small/585359_1.jpg?1765542757,Infantil y Mamá,Infantil y Mamá > Alimentación Infantil y Lactancia,Infantil y Mamá > Alimentación Infantil y Lactancia > Leches y Fórmulas Infantiles,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
585359,Alula Gold Comfort 3 800g (1 a 3 años),Alula,28999,21749,18849,,25,https://salcobrand.cl/products/alula-gold-comfort-3-800g-1-a-3-anos?default_sku=585359,https://static.salcobrand.cl/spree/products/170120/small/585359_1.jpg?1765542757,Infantil y Mamá,Infantil y Mamá > Alimentación Infantil y Lactancia,Infantil y Mamá > Alimentación Infantil y Lactancia > Leches y Fórmulas Infantiles,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
585359,Alula Gold Comfort 3 800g (1 a 3 años),Alula,28999,21749,18849,,25,https://salcobrand.cl/products/alula-gold-comfort-3-800g-1-a-3-anos?default_sku=585359,https://static.salcobrand.cl/spree/products/170120/small/585359_1.jpg?1765542757,Infantil y Mamá,Infantil y Mamá > Alimentación Infantil y Lactancia,Infantil y Mamá > Alimentación Infantil y Lactancia > Leches y Fórmulas Infantiles,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
579569,Svr Gel Limpiador Topialyse Gel Lavant 400ml,Svr,22399,15679,13439,,30,https://salcobrand.cl/products/svr-gel-limpiador-topialyse-gel-lavant-400ml?default_sku=579569,https://static.salcobrand.cl/spree/products/89801/small/579569_2.jpg?1679332147,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
579569,Svr Gel Limpiador Topialyse Gel Lavant 400ml,Svr,22399,15679,13439,,30,https://salcobrand.cl/products/svr-gel-limpiador-topialyse-gel-lavant-400ml?default_sku=579569,https://static.salcobrand.cl/spree/products/89801/small/579569_2.jpg?1679332147,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
579569,Svr Gel Limpiador Topialyse Gel Lavant 400ml,Svr,22399,15679,13439,,30,https://salcobrand.cl/products/svr-gel-limpiador-topialyse-gel-lavant-400ml?default_sku=579569,https://static.salcobrand.cl/spree/products/89801/small/579569_2.jpg?1679332147,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
593253,SVR Spirial Deo Douche 400ml,SVR,19999,13999,11999,,30,https://salcobrand.cl/products/svr-spirial-deo-douche-400ml?default_sku=593253,https://static.salcobrand.cl/spree/products/169380/small/593253_1.jpg?1765294416,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Svr,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
593253,SVR Spirial Deo Douche 400ml,SVR,19999,13999,11999,,30,https://salcobrand.cl/products/svr-spirial-deo-douche-400ml?default_sku=593253,https://static.salcobrand.cl/spree/products/169380/small/593253_1.jpg?1765294416,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Svr,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
593253,SVR Spirial Deo Douche 400ml,SVR,19999,13999,11999,,30,https://salcobrand.cl/products/svr-spirial-deo-douche-400ml?default_sku=593253,https://static.salcobrand.cl/spree/products/169380/small/593253_1.jpg?1765294416,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Svr,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
3986170,Shampoo Nutradeica Anticaspa Seca 200ml,Isdin,17999,17999,,,,https://salcobrand.cl/products/shampoo-nutradeica-anticaspa-seca-200ml?default_sku=3986170,https://static.salcobrand.cl/spree/products/136583/small/3986170-1.jpg?1741096765,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
3986170,Shampoo Nutradeica Anticaspa Seca 200ml,Isdin,17999,17999,,,,https://salcobrand.cl/products/shampoo-nutradeica-anticaspa-seca-200ml?default_sku=3986170,https://static.salcobrand.cl/spree/products/136583/small/3986170-1.jpg?1741096765,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
3986170,Shampoo Nutradeica Anticaspa Seca 200ml,Isdin,17999,17999,,,,https://salcobrand.cl/products/shampoo-nutradeica-anticaspa-seca-200ml?default_sku=3986170,https://static.salcobrand.cl/spree/products/136583/small/3986170-1.jpg?1741096765,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Isdin,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5227321,Crema Nutritiva Revitalizante,Eau Thermale Avène,27099,27099,,,,https://salcobrand.cl/products/crema-compensadora?default_sku=5227321,https://static.salcobrand.cl/spree/products/81092/small/5227321.jpg?1665753347,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5227321,Crema Nutritiva Revitalizante,Eau Thermale Avène,27099,27099,,,,https://salcobrand.cl/products/crema-compensadora?default_sku=5227321,https://static.salcobrand.cl/spree/products/81092/small/5227321.jpg?1665753347,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5227321,Crema Nutritiva Revitalizante,Eau Thermale Avène,27099,27099,,,,https://salcobrand.cl/products/crema-compensadora?default_sku=5227321,https://static.salcobrand.cl/spree/products/81092/small/5227321.jpg?1665753347,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Limpieza,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
587846,Perfume Club de Nuit Intense Hombre EDT 105ml,Club de Nuit,68999,68999,,,,https://salcobrand.cl/products/perfume-club-de-nuit-intense-hombre-edt-105ml?default_sku=587846,https://static.salcobrand.cl/spree/products/133659/small/587846.jpeg?1737123754,Belleza,Belleza > Perfumes & Fragancias,Belleza > Perfumes & Fragancias > Hombre,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
587846,Perfume Club de Nuit Intense Hombre EDT 105ml,Club de Nuit,68999,68999,,,,https://salcobrand.cl/products/perfume-club-de-nuit-intense-hombre-edt-105ml?default_sku=587846,https://static.salcobrand.cl/spree/products/133659/small/587846.jpeg?1737123754,Belleza,Belleza > Perfumes & Fragancias,Belleza > Perfumes & Fragancias > Hombre,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
587846,Perfume Club de Nuit Intense Hombre EDT 105ml,Club de Nuit,68999,68999,,,,https://salcobrand.cl/products/perfume-club-de-nuit-intense-hombre-edt-105ml?default_sku=587846,https://static.salcobrand.cl/spree/products/133659/small/587846.jpeg?1737123754,Belleza,Belleza > Perfumes & Fragancias,Belleza > Perfumes & Fragancias > Hombre,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
586752,Hyaluron Activ B3 Contorno de Ojos 15ml,Eau Thermale Avène,41399,41399,,,,https://salcobrand.cl/products/hyaluron-activ-b3-contorno-de-ojos-15ml?default_sku=586752,https://static.salcobrand.cl/spree/products/105547/small/586752.jpg?1706555450,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
586752,Hyaluron Activ B3 Contorno de Ojos 15ml,Eau Thermale Avène,41399,41399,,,,https://salcobrand.cl/products/hyaluron-activ-b3-contorno-de-ojos-15ml?default_sku=586752,https://static.salcobrand.cl/spree/products/105547/small/586752.jpg?1706555450,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
586752,Hyaluron Activ B3 Contorno de Ojos 15ml,Eau Thermale Avène,41399,41399,,,,https://salcobrand.cl/products/hyaluron-activ-b3-contorno-de-ojos-15ml?default_sku=586752,https://static.salcobrand.cl/spree/products/105547/small/586752.jpg?1706555450,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
585358,Xeracalm Nutrition Leche 400ml,Eau Thermale Avène,22299,15609,13379,,30,https://salcobrand.cl/products/xeracalm-nutrition-leche-400ml?default_sku=585358,https://static.salcobrand.cl/spree/products/97913/small/585358.jpg?1693341824,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
585358,Xeracalm Nutrition Leche 400ml,Eau Thermale Avène,22299,15609,13379,,30,https://salcobrand.cl/products/xeracalm-nutrition-leche-400ml?default_sku=585358,https://static.salcobrand.cl/spree/products/97913/small/585358.jpg?1693341824,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
585358,Xeracalm Nutrition Leche 400ml,Eau Thermale Avène,22299,15609,13379,,30,https://salcobrand.cl/products/xeracalm-nutrition-leche-400ml?default_sku=585358,https://static.salcobrand.cl/spree/products/97913/small/585358.jpg?1693341824,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
584534,Avène Hydrance Serum Boost 30ml,Eau Thermale Avène,36699,36699,,,,https://salcobrand.cl/products/avene-hydrance-serum-boost-30ml?default_sku=584534,https://static.salcobrand.cl/spree/products/92032/small/584534_1.jpg?1682704347,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
584534,Avène Hydrance Serum Boost 30ml,Eau Thermale Avène,36699,36699,,,,https://salcobrand.cl/products/avene-hydrance-serum-boost-30ml?default_sku=584534,https://static.salcobrand.cl/spree/products/92032/small/584534_1.jpg?1682704347,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
584534,Avène Hydrance Serum Boost 30ml,Eau Thermale Avène,36699,36699,,,,https://salcobrand.cl/products/avene-hydrance-serum-boost-30ml?default_sku=584534,https://static.salcobrand.cl/spree/products/92032/small/584534_1.jpg?1682704347,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
574593,Crema Nutritiva Cuerpo Xémose Bálsamo Óleo-calmante Anti-prurito 500ml Uriage,Uriage,31099,21769,18659,,30,https://salcobrand.cl/products/crema-nutritiva-cuerpo-xemose-balsamo-oleo-calmante-anti-prurito-500ml-uriage?default_sku=574593,https://static.salcobrand.cl/spree/products/190120/small/574593_1.jpg?1779905224,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Tratamientos,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
574593,Crema Nutritiva Cuerpo Xémose Bálsamo Óleo-calmante Anti-prurito 500ml Uriage,Uriage,31099,21769,18659,,30,https://salcobrand.cl/products/crema-nutritiva-cuerpo-xemose-balsamo-oleo-calmante-anti-prurito-500ml-uriage?default_sku=574593,https://static.salcobrand.cl/spree/products/190120/small/574593_1.jpg?1779905224,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Tratamientos,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
574593,Crema Nutritiva Cuerpo Xémose Bálsamo Óleo-calmante Anti-prurito 500ml Uriage,Uriage,31099,21769,18659,,30,https://salcobrand.cl/products/crema-nutritiva-cuerpo-xemose-balsamo-oleo-calmante-anti-prurito-500ml-uriage?default_sku=574593,https://static.salcobrand.cl/spree/products/190120/small/574593_1.jpg?1779905224,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Tratamientos,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583465,Mascarilla Redensificante Noche Age Absolu 50ml Uriage,Uriage,45299,31709,27179,,30,https://salcobrand.cl/products/mascarilla-redensificante-noche-age-absolu-50ml-uriage?default_sku=583465,https://static.salcobrand.cl/spree/products/190604/small/583465_1.jpg?1779914343,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Hidratación,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583465,Mascarilla Redensificante Noche Age Absolu 50ml Uriage,Uriage,45299,31709,27179,,30,https://salcobrand.cl/products/mascarilla-redensificante-noche-age-absolu-50ml-uriage?default_sku=583465,https://static.salcobrand.cl/spree/products/190604/small/583465_1.jpg?1779914343,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Hidratación,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583465,Mascarilla Redensificante Noche Age Absolu 50ml Uriage,Uriage,45299,31709,27179,,30,https://salcobrand.cl/products/mascarilla-redensificante-noche-age-absolu-50ml-uriage?default_sku=583465,https://static.salcobrand.cl/spree/products/190604/small/583465_1.jpg?1779914343,Dermocoaching,Dermocoaching > Rostro,Dermocoaching > Rostro > Hidratación,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5220117,DermAbsolu Sérum Esencial 30ml,Eau Thermale Avène,45099,45099,,,,https://salcobrand.cl/products/dermabsolu-serum-esencial-30ml?default_sku=5220117,https://static.salcobrand.cl/spree/products/140877/small/5220117-1.jpg?1745335006,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5220117,DermAbsolu Sérum Esencial 30ml,Eau Thermale Avène,45099,45099,,,,https://salcobrand.cl/products/dermabsolu-serum-esencial-30ml?default_sku=5220117,https://static.salcobrand.cl/spree/products/140877/small/5220117-1.jpg?1745335006,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5220117,DermAbsolu Sérum Esencial 30ml,Eau Thermale Avène,45099,45099,,,,https://salcobrand.cl/products/dermabsolu-serum-esencial-30ml?default_sku=5220117,https://static.salcobrand.cl/spree/products/140877/small/5220117-1.jpg?1745335006,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
571255,Hidratante Corporal Neutrogena Hydro Boost Water Gel 400ml,Neutrogena,11599,11599,,,,https://salcobrand.cl/products/hidratante-corporal-neutrogena-hydro-boost-water-gel-400ml?default_sku=571255,https://static.salcobrand.cl/spree/products/158984/small/571255_2.jpeg?1757445800,Belleza,Belleza > Bodycare,Belleza > Bodycare > Hidratación,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
571255,Hidratante Corporal Neutrogena Hydro Boost Water Gel 400ml,Neutrogena,11599,11599,,,,https://salcobrand.cl/products/hidratante-corporal-neutrogena-hydro-boost-water-gel-400ml?default_sku=571255,https://static.salcobrand.cl/spree/products/158984/small/571255_2.jpeg?1757445800,Belleza,Belleza > Bodycare,Belleza > Bodycare > Hidratación,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
571255,Hidratante Corporal Neutrogena Hydro Boost Water Gel 400ml,Neutrogena,11599,11599,,,,https://salcobrand.cl/products/hidratante-corporal-neutrogena-hydro-boost-water-gel-400ml?default_sku=571255,https://static.salcobrand.cl/spree/products/158984/small/571255_2.jpeg?1757445800,Belleza,Belleza > Bodycare,Belleza > Bodycare > Hidratación,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
3230156,Nuxe Huile Prodigieuse OR 50ml,Nuxe,27999,19599,16799,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-or-50ml?default_sku=3230156,https://static.salcobrand.cl/spree/products/114729/small/3230156_1.jpg?1719336120,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
3230156,Nuxe Huile Prodigieuse OR 50ml,Nuxe,27999,19599,16799,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-or-50ml?default_sku=3230156,https://static.salcobrand.cl/spree/products/114729/small/3230156_1.jpg?1719336120,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
3230156,Nuxe Huile Prodigieuse OR 50ml,Nuxe,27999,19599,16799,,30,https://salcobrand.cl/products/nuxe-huile-prodigieuse-or-50ml?default_sku=3230156,https://static.salcobrand.cl/spree/products/114729/small/3230156_1.jpg?1719336120,Dermocoaching,Dermocoaching > Cuerpo,Dermocoaching > Cuerpo > Hidratación,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
